,train_loss,train_accuracy
0,1.1063703131013445,0.08
1,1.0014206075785037,0.09
2,1.1926593786033883,0.13
3,1.5173311422268552,0.09
4,1.1051687285461291,0.1472
5,1.0229541297049987,0.09
6,1.116647997515069,0.1
7,1.2443122417893675,0.09
8,1.0409177892323995,0.08839999999999998
9,0.8707392348247861,0.13
10,0.8935199448347377,0.16140000000000002
11,0.9121564809646869,0.11480000000000003
12,0.871724018644281,0.18260000000000004
13,0.9633919056503215,0.14100000000000001
14,0.7254155941670536,0.09
15,0.9469867890609185,0.13639999999999997
16,0.8772463665819832,0.11159999999999996
17,0.8082106834001979,0.0972
18,0.8295431582339935,0.17379999999999998
19,0.7268353640801029,0.1164
20,0.723205925564156,0.1772
21,0.5491400768471444,0.22240000000000004
22,0.6855719001638024,0.16759999999999997
23,0.7085364907048644,0.1766
24,0.954422700446513,0.171
25,0.634521946763875,0.1316
26,0.6800366304569372,0.1526
27,0.6520293385878129,0.11359999999999999
28,0.6573857131130533,0.14159999999999998
29,0.7814682884555725,0.22459999999999997
30,0.6803188974662799,0.08
31,0.7116726921927176,0.21159999999999995
32,0.8995806339383124,0.15099999999999997
33,0.7167457896521116,0.23359999999999992
34,0.6346085067019502,0.12020000000000002
35,0.927299510203302,0.13760000000000003
36,0.7227578237293336,0.08999999999999997
37,0.6323403104643027,0.14120000000000002
38,0.6778157952840128,0.1778
39,0.7572931276748278,0.08259999999999999
40,0.9568125474866893,0.1374
41,0.7439468939602374,0.11579999999999993
42,0.7302366711970787,0.10540000000000001
43,0.6642570402861023,0.19440000000000007
44,0.566498519560167,0.22940000000000005
45,0.6023605375457024,0.17240000000000003
46,0.7114087467806207,0.20540000000000003
47,0.7362826687184666,0.09219999999999998
48,0.6647110943913003,0.14279999999999998
49,0.5911830758674639,0.2212000000000001
50,0.6784191831093177,0.13119999999999998
51,0.7726429962929926,0.16699999999999998
52,0.7353121902007196,0.1314
53,0.7870420633815229,0.11159999999999998
54,0.5915982153972097,0.2884000000000001
55,0.7852647145113183,0.18500000000000003
56,0.6703526383238689,0.13199999999999998
57,0.6380269575306018,0.18239999999999998
58,0.4950324430822276,0.1654
59,0.6772586635582978,0.2854
60,0.7855208139889742,0.11419999999999998
61,0.5705806303113233,0.1426
62,0.6721775222599673,0.1998
63,0.7320360426004563,0.14559999999999998
64,0.5900879635552314,0.17299999999999996
65,0.73491527296762,0.1894
66,0.6680834448279251,0.16580000000000003
67,0.6599153714109626,0.17560000000000003
68,0.649902214081958,0.14459999999999998
69,0.489689750200718,0.17839999999999998
70,0.6847005979696081,0.23379999999999998
71,0.531697054192113,0.18740000000000007
72,0.7292795143855944,0.16259999999999997
73,0.7107538695467842,0.1936
74,0.8059159265760462,0.174
75,0.6292090752067533,0.24719999999999995
76,0.6554323240949047,0.16239999999999996
77,0.5699120124978243,0.21599999999999994
78,0.6492240266139723,0.24579999999999994
79,0.5805071668224567,0.17620000000000002
80,0.666632393805517,0.19179999999999992
81,0.6265475502223865,0.19579999999999997
82,0.6111192452656888,0.18179999999999996
83,0.5983166093641544,0.1678
84,0.7047605429920885,0.15299999999999997
85,0.6664256051658757,0.25139999999999996
86,0.6488159485409657,0.15539999999999998
87,0.6536365989995647,0.1276
88,0.673902809021921,0.19879999999999998
89,0.6756817084558863,0.175
90,0.6928521320904182,0.2372
91,0.7651190382469859,0.14099999999999996
92,0.584805943047675,0.311
93,0.5203321629114251,0.13539999999999996
94,0.6549253132167001,0.25259999999999994
95,0.43994248336854425,0.23500000000000007
96,0.6613679527186104,0.18919999999999998
97,0.4949101228444448,0.2046
98,0.541163843953508,0.21599999999999994
99,0.7108711658128433,0.14059999999999997
