1.0, 2.3990380090925427, 1.9484358116149902, 0.17744444444444443, 0.2544
2.0, 1.8122726785024008, 1.717353575515747, 0.32466666666666666, 0.3636
3.0, 1.609946885723538, 1.5524843795776366, 0.40082222222222225, 0.4246
4.0, 1.4735630783610874, 1.4314131383895874, 0.45666666666666667, 0.4824
5.0, 1.3396438130272759, 1.2861865884780883, 0.5128444444444444, 0.5294
6.0, 1.2227375113805135, 1.176450299835205, 0.5565111111111111, 0.5804
7.0, 1.1142525111198425, 1.1202101076126099, 0.5999333333333333, 0.5948
8.0, 1.0257416274176703, 1.057681854057312, 0.6367555555555555, 0.6178
9.0, 0.9226444754388597, 1.0457312101364136, 0.6742666666666667, 0.6322
10.0, 0.8386191747877333, 0.8031017316818237, 0.7046222222222223, 0.7116
11.0, 0.7643891129705641, 0.8273804059982299, 0.7324888888888889, 0.71
12.0, 0.7055360823472341, 0.7868415132522583, 0.7561111111111111, 0.7292
13.0, 0.6459420697742039, 0.6300465666770935, 0.7768444444444444, 0.78
14.0, 0.6016322929382324, 0.565058181476593, 0.79, 0.8098
15.0, 0.556948672498597, 0.6021849761962891, 0.8060666666666667, 0.7918
16.0, 0.513177871020635, 0.5376554027080536, 0.8215111111111111, 0.8162
17.0, 0.47915889040629067, 0.554934969329834, 0.8352666666666667, 0.8072
18.0, 0.4480255247116089, 0.478463676404953, 0.8466666666666667, 0.8302
19.0, 0.4148094901561737, 0.458068208360672, 0.8566, 0.8398
20.0, 0.38190325645208356, 0.43072865676879885, 0.869, 0.8486
21.0, 0.3512139094021585, 0.4370988246440887, 0.8792444444444445, 0.8514
22.0, 0.32082206699318355, 0.4234485312700272, 0.8893333333333333, 0.85
23.0, 0.2911663019683626, 0.39488185753822325, 0.8978666666666667, 0.864
24.0, 0.26537340733210246, 0.37540789918899536, 0.9080888888888888, 0.8722
25.0, 0.23784380294614368, 0.3477735782146454, 0.9182, 0.8824
26.0, 0.21595610044937993, 0.33530144216120245, 0.9252222222222222, 0.8834
27.0, 0.19304123514625762, 0.3494174490272999, 0.9326222222222222, 0.8844
28.0, 0.17382806594835387, 0.33371789333820345, 0.9407777777777778, 0.8858
29.0, 0.16763701124986014, 0.3230224981546402, 0.9430222222222222, 0.8936
30.0, 0.15694230235053433, 0.32229265303611754, 0.9474888888888889, 0.8908
